description,effective_domain_size,intersection_size,name,native,p_value,parents,precision,query,query_size,recall,significant,source,term_size
"""Catalysis of the reaction: CMP-N-acetylneuraminate + beta-D-galactosyl-1,4-N-acetyl-D-glucosaminyl-glycoprotein = CMP + alpha-N-acetylneuraminyl-2,3-beta-D-galactosyl-1,4-N-acetyl-D-glucosaminyl-glycoprotein + H+."" [RHEA:52316]",22576,1,"N-acetyllactosaminide alpha-2,3-sialyltransferase activity",GO:0008118,1.0,['GO:0008373'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the reaction: S-adenosyl-L-methionine + a thiopurine = S-adenosyl-L-homocysteine + a thiopurine S-methylether."" [EC:2.1.1.67]",22576,2,thiopurine S-methyltransferase activity,GO:0008119,1.0,"['GO:0008172', 'GO:0008757']",0.00021068155482987464,query_1,9493,1.0,False,GO:MF,2
"""Catalytic activity that acts to modify DNA, driven by ATP hydrolysis."" [GOC:pdt]",22576,53,"ATP-dependent activity, acting on DNA",GO:0008094,1.0,"['GO:0140097', 'GO:0140657']",0.005583061202991678,query_1,9493,0.42063492063492064,False,GO:MF,126
"""Binds to and increases the activity of guanylate cyclase in response to a change in calcium ion concentration."" [GOC:mah]",22576,3,calcium sensitive guanylate cyclase activator activity,GO:0008048,1.0,['GO:0030250'],0.00031602233224481196,query_1,9493,0.375,False,GO:MF,8
"""Combining with an extracellular messenger and transmitting the signal from one side of the membrane to the other to results in a change in cellular activity involved in axon guidance."" [GOC:dph, GOC:signaling, GOC:tb, PMID:15107857, PMID:15339666]",22576,3,axon guidance receptor activity,GO:0008046,1.0,['GO:0004888'],0.00031602233224481196,query_1,9493,0.6,False,GO:MF,5
"""Enables the transfer of monocarboxylic acids from one side of a membrane to the other. A monocarboxylic acid is an organic acid with one COOH group."" [GOC:ai]",22576,13,monocarboxylic acid transmembrane transporter activity,GO:0008028,1.0,['GO:0046943'],0.0013694301063941852,query_1,9493,0.37142857142857144,False,GO:MF,35
"""Binding to tropomyosin, a protein associated with actin filaments both in cytoplasm and, in association with troponin, in the thin filament of striated muscle."" [GOC:curators, ISBN:0815316194]",22576,8,tropomyosin binding,GO:0005523,1.0,['GO:0008092'],0.0008427262193194986,query_1,9493,0.42105263157894735,False,GO:MF,19
"""Binding to GTP, guanosine triphosphate."" [GOC:ai]",22576,284,GTP binding,GO:0005525,1.0,"['GO:0032561', 'GO:0035639']",0.0299167807858422,query_1,9493,0.42136498516320475,False,GO:MF,674
"""Binding to D- or L-enantiomers of glucose."" [GOC:jl]",22576,1,glucose binding,GO:0005536,1.0,['GO:0048029'],0.00010534077741493732,query_1,9493,0.125,False,GO:MF,8
"""Binding to mannose, a monosaccharide hexose, stereoisomeric with glucose, that occurs naturally only in polymerized forms called mannans."" [GOC:jl, ISBN:0192800981]",22576,3,mannose binding,GO:0005537,1.0,['GO:0048029'],0.00031602233224481196,query_1,9493,0.3333333333333333,False,GO:MF,9
"""Binding to a glycan (polysaccharide) containing a substantial proportion of aminomonosaccharide residues."" [GOC:jl, ISBN:0198506732]",22576,43,glycosaminoglycan binding,GO:0005539,1.0,['GO:0097367'],0.004529653428842305,query_1,9493,0.581081081081081,False,GO:MF,74
"""Binding to hyaluronic acid, a polymer composed of repeating dimeric units of glucuronic acid and N-acetyl glucosamine."" [GOC:jl]",22576,19,hyaluronic acid binding,GO:0005540,1.0,['GO:0005539'],0.002001474770883809,query_1,9493,0.6129032258064516,False,GO:MF,31
"""Binding to folic acid, pteroylglutamic acid. Folic acid is widely distributed as a member of the vitamin B complex and is essential for the synthesis of purine and pyrimidines."" [GOC:jl, ISBN:0198506732]",22576,2,folic acid binding,GO:0005542,1.0,"['GO:0019842', 'GO:0031406', 'GO:0033218', 'GO:0072341', 'GO:0097159', 'GO:1901363']",0.00021068155482987464,query_1,9493,0.5,False,GO:MF,4
"""Binding to a phosphatidylinositol, a glycophospholipid with its sn-glycerol 3-phosphate residue is esterified to the 1-hydroxyl group of 1D-myo-inositol."" [ISBN:0198506732]",22576,3,1-phosphatidylinositol binding,GO:0005545,1.0,['GO:0035091'],0.00031602233224481196,query_1,9493,0.3,False,GO:MF,10
"""Binding to phosphatidylinositol-4,5-bisphosphate, a derivative of phosphatidylinositol in which the inositol ring is phosphorylated at the 4' and 5' positions."" [GOC:bf, GOC:jl]",22576,10,"phosphatidylinositol-4,5-bisphosphate binding",GO:0005546,1.0,"['GO:0043168', 'GO:1902936']",0.0010534077741493732,query_1,9493,0.45454545454545453,False,GO:MF,22
"""Binding to phosphatidylinositol-3,4,5-trisphosphate, a derivative of phosphatidylinositol in which the inositol ring is phosphorylated at the 3', 4' and 5' positions."" [GOC:bf, GOC:jl]",22576,3,"phosphatidylinositol-3,4,5-trisphosphate binding",GO:0005547,1.0,"['GO:0043168', 'GO:1901981']",0.00031602233224481196,query_1,9493,0.5,False,GO:MF,6
"""Enables the directed movement of phospholipids into, out of or within a cell, or between cells. Phospholipids are a class of lipids containing phosphoric acid as a mono- or diester."" [GOC:ai, ISBN:0198506732]",22576,17,phospholipid transporter activity,GO:0005548,1.0,['GO:0005319'],0.0017907932160539345,query_1,9493,0.5,False,GO:MF,34
"""Binding to an odorant, any substance capable of stimulating the sense of smell."" [GOC:jl, ISBN:0721662544]",22576,3,odorant binding,GO:0005549,1.0,['GO:0005488'],0.00031602233224481196,query_1,9493,0.027522935779816515,False,GO:MF,109
"""The function of a family of small chemotactic cytokines; their name is derived from their ability to induce directed chemotaxis in nearby responsive cells. All chemokines possess a number of conserved cysteine residues involved in intramolecular disulfide bond formation. Some chemokines are considered pro-inflammatory and can be induced during an immune response to recruit cells of the immune system to a site of infection, while others are considered homeostatic and are involved in controlling the migration of cells during normal processes of tissue maintenance or development. Chemokines are found in all vertebrates, some viruses and some bacteria."" [GOC:BHF, GOC:rl, PMID:12183377, Wikipedia:Chemokine]",22576,27,chemokine activity,GO:0008009,1.0,"['GO:0005125', 'GO:0042379']",0.0028442009902033077,query_1,9493,0.3,False,GO:MF,90
"""Binding to a catenin beta subunit."" [GOC:bf]",22576,15,beta-catenin binding,GO:0008013,1.0,['GO:0005515'],0.0015801116612240598,query_1,9493,0.5769230769230769,False,GO:MF,26
"""Combining with incidental electromagnetic radiation, particularly visible light, and transmitting the signal across the membrane by activating an associated G-protein; promotes the exchange of GDP for GTP on the alpha subunit of a heterotrimeric G-protein complex."" [GOC:bf, GOC:dph, ISBN:0198506732]",22576,14,G protein-coupled photoreceptor activity,GO:0008020,1.0,"['GO:0004930', 'GO:0009881']",0.0014747708838091225,query_1,9493,0.6086956521739131,False,GO:MF,23
"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: CoQH2 + 2 ferricytochrome c = CoQ + 2 ferrocytochrome c + 2 H+."" [RHEA:11484]",22576,2,ubiquinol-cytochrome-c reductase activity,GO:0008121,1.0,"['GO:0009055', 'GO:0015078', 'GO:0015453', 'GO:0016679', 'GO:0022853']",0.00021068155482987464,query_1,9493,1.0,False,GO:MF,2
"""Catalysis of the reaction: cholesterol + NADPH + H+ + O2 = 7-alpha-hydroxycholesterol + NADP+ + H2O."" [EC:1.14.14.23]",22576,1,cholesterol 7-alpha-monooxygenase activity,GO:0008123,1.0,"['GO:0008395', 'GO:0016709']",0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the reaction: (6R)-6-(L-erythro-1,2-dihydroxypropyl)-5,6,7,8-tetrahydro-4a-hydroxypterin = (6R)-6-(L-erythro-1,2-dihydroxypropyl)-7,8-dihydro-6H-pterin + H2O."" [EC:4.2.1.96, RHEA:11920]",22576,1,4-alpha-hydroxytetrahydrobiopterin dehydratase activity,GO:0008124,1.0,['GO:0016836'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the reaction: a primary amine + H2O + O2 = an aldehyde + NH3 + hydrogen peroxide."" [EC:1.4.3.21]",22576,3,primary amine oxidase activity,GO:0008131,1.0,['GO:0016641'],0.00031602233224481196,query_1,9493,0.375,False,GO:MF,8
"""Catalysis of the reaction: glycogen + phosphate = maltodextrin + alpha-D-glucose 1-phosphate."" [EC:2.4.1.1, MetaCyc:GLYCOPHOSPHORYL-RXN]",22576,3,glycogen phosphorylase activity,GO:0008184,1.0,['GO:0004645'],0.00031602233224481196,query_1,9493,0.6,False,GO:MF,5
"""Catalysis of the reaction: ATP + H2O = ADP + phosphate; this reaction requires the presence of RNA, and it drives another reaction."" [GOC:jl]",22576,27,"ATP-dependent activity, acting on RNA",GO:0008186,1.0,['GO:0140657'],0.0028442009902033077,query_1,9493,0.47368421052631576,False,GO:MF,57
"""Binding to a stretch of pyrimidines (cytosine or uracil) in an RNA molecule."" [GOC:jl]",22576,3,poly-pyrimidine tract binding,GO:0008187,1.0,['GO:0003727'],0.00031602233224481196,query_1,9493,0.5,False,GO:MF,6
"""Combining with a neuropeptide to initiate a change in cell activity."" [GOC:ai]",22576,20,neuropeptide receptor activity,GO:0008188,1.0,['GO:0008528'],0.0021068155482987464,query_1,9493,0.30303030303030304,False,GO:MF,66
"""Binding to eukaryotic initiation factor 4E, a polypeptide factor involved in the initiation of ribosome-mediated translation."" [ISBN:0198506732]",22576,4,eukaryotic initiation factor 4E binding,GO:0008190,1.0,['GO:0031369'],0.0004213631096597493,query_1,9493,0.5714285714285714,False,GO:MF,7
"""Binds to and stops, prevents or reduces the activity of metalloendopeptidases, enzymes that catalyze the hydrolysis of nonterminal peptide bonds in a polypeptide chain and contain a chelated metal ion at their active sites which is essential to their catalytic activity."" [GOC:ai]",22576,3,metalloendopeptidase inhibitor activity,GO:0008191,1.0,['GO:0004866'],0.00031602233224481196,query_1,9493,0.42857142857142855,False,GO:MF,7
"""Catalysis of the posttranscriptional addition of a guanyl residue to the 5' end of an RNA molecule."" [GOC:mah]",22576,1,RNA guanylyltransferase activity,GO:0008192,1.0,"['GO:0070568', 'GO:0140098']",0.00010534077741493732,query_1,9493,0.5,False,GO:MF,2
"""Catalysis of the transfer of a glycosyl group from a UDP-sugar to a small hydrophobic molecule."" [InterPro:IPR004224, PMID:11846783]",22576,64,UDP-glycosyltransferase activity,GO:0008194,1.0,['GO:0016757'],0.0067418097545559885,query_1,9493,0.5079365079365079,False,GO:MF,126
"""Catalysis of the reaction: a 1,2-diacylglycerol 3-phosphate + H2O = a 1,2-diacyl-sn-glycerol + phosphate."" [GOC:pr, PMID:25814022, RHEA:27429]",22576,8,phosphatidate phosphatase activity,GO:0008195,1.0,['GO:0042577'],0.0008427262193194986,query_1,9493,0.5,False,GO:MF,16
"""Binding to a ferrous iron ion, Fe(II)."" [GOC:ai]",22576,8,ferrous iron binding,GO:0008198,1.0,['GO:0005506'],0.0008427262193194986,query_1,9493,0.6153846153846154,False,GO:MF,13
"""Binding to a ferric iron ion, Fe(III)."" [GOC:ai]",22576,7,ferric iron binding,GO:0008199,1.0,['GO:0005506'],0.0007373854419045612,query_1,9493,0.4375,False,GO:MF,16
"""Binds to and stops, prevents, or reduces the activity of an ion channel."" [GOC:mah]",22576,2,ion channel inhibitor activity,GO:0008200,1.0,"['GO:0016248', 'GO:0099106']",0.00021068155482987464,query_1,9493,0.3333333333333333,False,GO:MF,6
"""Binding to heparin, a member of a group of glycosaminoglycans found mainly as an intracellular component of mast cells and which consist predominantly of alternating alpha-(1->4)-linked D-galactose and N-acetyl-D-glucosamine-6-sulfate residues."" [GOC:jl, ISBN:0198506732]",22576,23,heparin binding,GO:0008201,1.0,"['GO:0005539', 'GO:1901681']",0.0024228378805435584,query_1,9493,0.5897435897435898,False,GO:MF,39
"""Combining with an extracellular amine and transmitting the signal across the membrane by activating an associated G-protein; promotes the exchange of GDP for GTP on the alpha subunit of a heterotrimeric G-protein complex."" [GOC:bf, GOC:dph]",22576,21,G protein-coupled amine receptor activity,GO:0008227,1.0,['GO:0004930'],0.0022121563257136837,query_1,9493,0.13636363636363635,False,GO:MF,154
"""Catalysis of the hydrolysis of a peptide bond. A peptide bond is a covalent bond formed when the carbon atom from the carboxyl group of one amino acid shares electrons with the nitrogen atom from the amino group of a second amino acid."" [GOC:jl, ISBN:0815332181]",22576,366,peptidase activity,GO:0008233,1.0,"['GO:0016787', 'GO:0140096']",0.03855472453386706,query_1,9493,0.45073891625615764,False,GO:MF,812
"""Binding to an adenylate cyclase."" [GOC:jl]",22576,2,adenylate cyclase binding,GO:0008179,1.0,['GO:0019899'],0.00021068155482987464,query_1,9493,1.0,False,GO:MF,2
"""Binding to an insulin-like growth factor, any member of a group of polypeptides that are structurally homologous to insulin and share many of its biological activities, but are immunologically distinct from it."" [ISBN:0198506732]",22576,8,insulin-like growth factor binding,GO:0005520,1.0,['GO:0019838'],0.0008427262193194986,query_1,9493,0.5,False,GO:MF,16
"""Catalysis of the transfer of a methyl group from a donor to a nucleoside residue in a tRNA molecule."" [GOC:mah]",22576,5,tRNA methyltransferase activity,GO:0008175,1.0,"['GO:0008173', 'GO:0140101']",0.0005267038870746866,query_1,9493,0.38461538461538464,False,GO:MF,13
"""Catalysis of the transfer of a methyl group from a donor to a nucleoside residue in an RNA molecule."" [GOC:mah]",22576,16,RNA methyltransferase activity,GO:0008173,1.0,"['GO:0008168', 'GO:0140098']",0.0016854524386389971,query_1,9493,0.3902439024390244,False,GO:MF,41
"""Binding to a transcription factor, a protein required to initiate or regulate transcription."" [ISBN:0198506732]",22576,31,transcription factor binding,GO:0008134,1.0,['GO:0005515'],0.003265564099863057,query_1,9493,0.49206349206349204,False,GO:MF,63
"""Functions during translation by binding to RNA during polypeptide synthesis at the ribosome."" [GOC:ai, GOC:vw]",22576,53,"translation factor activity, RNA binding",GO:0008135,1.0,['GO:0090079'],0.005583061202991678,query_1,9493,0.4649122807017544,False,GO:MF,114
"""Catalysis of the reaction: NADH + ubiquinone + 5 H+(in) = NAD+ + ubiquinol + 4 H+(out)."" [RHEA:29091]",22576,8,NADH dehydrogenase (ubiquinone) activity,GO:0008137,1.0,"['GO:0009055', 'GO:0015453', 'GO:0050136']",0.0008427262193194986,query_1,9493,0.7272727272727273,False,GO:MF,11
"""Catalysis of the reactions: protein serine + H2O = protein serine + phosphate; protein threonine phosphate + H2O = protein threonine + phosphate; and protein tyrosine phosphate + H2O = protein tyrosine + phosphate."" [GOC:mah]",22576,38,protein tyrosine/serine/threonine phosphatase activity,GO:0008138,1.0,['GO:0004721'],0.004002949541767618,query_1,9493,0.5066666666666667,False,GO:MF,75
"""Binding to a nuclear localization sequence, a specific peptide sequence that acts as a signal to localize the protein within the nucleus."" [GOC:ai]",22576,3,nuclear localization sequence binding,GO:0008139,1.0,['GO:0005048'],0.00031602233224481196,query_1,9493,0.75,False,GO:MF,4
"""Binding to a cAMP response element binding protein (a CREB protein)."" [GOC:mah]",22576,3,cAMP response element binding protein binding,GO:0008140,1.0,['GO:0140297'],0.00031602233224481196,query_1,9493,0.5,False,GO:MF,6
"""Binding to oxysterol, an oxidized form of cholesterol."" [GOC:curators]",22576,1,oxysterol binding,GO:0008142,1.0,['GO:0032934'],0.00010534077741493732,query_1,9493,0.25,False,GO:MF,4
"""Binding to a sequence of adenylyl residues in an RNA molecule, such as the poly(A) tail, a sequence of adenylyl residues at the 3' end of eukaryotic mRNA."" [GOC:jl]",22576,2,poly(A) binding,GO:0008143,1.0,['GO:0070717'],0.00021068155482987464,query_1,9493,0.15384615384615385,False,GO:MF,13
"""Catalysis of the transfer of a sulfate group from 3'-phosphoadenosine 5'-phosphosulfate to the hydroxyl group of an acceptor, producing the sulfated derivative and 3'-phosphoadenosine 5'-phosphate."" [GOC:curators]",22576,45,sulfotransferase activity,GO:0008146,1.0,['GO:0016782'],0.00474033498367218,query_1,9493,0.4945054945054945,False,GO:MF,91
"""Binding to a protein phosphatase 1."" [GOC:jl]",22576,7,protein phosphatase 1 binding,GO:0008157,1.0,['GO:0019903'],0.0007373854419045612,query_1,9493,0.5384615384615384,False,GO:MF,13
"""Combining with a member of the hedgehog protein family and transmitting the signal across the membrane to initiate a change in cell activity."" [GOC:bf, GOC:go_curators, PMID:9278137]",22576,1,hedgehog receptor activity,GO:0008158,1.0,['GO:0004888'],0.00010534077741493732,query_1,9493,0.3333333333333333,False,GO:MF,3
"""Catalysis of the transfer of a methyl group to an acceptor molecule."" [ISBN:0198506732]",22576,85,methyltransferase activity,GO:0008168,1.0,['GO:0016741'],0.008953966080269672,query_1,9493,0.4166666666666667,False,GO:MF,204
"""Catalysis of the transfer of a methyl group to the nitrogen atom of an acceptor molecule."" [GOC:ai]",22576,30,N-methyltransferase activity,GO:0008170,1.0,['GO:0008168'],0.0031602233224481196,query_1,9493,0.46875,False,GO:MF,64
"""Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."" [GOC:ai]",22576,8,O-methyltransferase activity,GO:0008171,1.0,['GO:0008168'],0.0008427262193194986,query_1,9493,0.2857142857142857,False,GO:MF,28
"""Catalysis of the transfer of a methyl group to the sulfur atom of an acceptor molecule."" [GOC:ai]",22576,2,S-methyltransferase activity,GO:0008172,1.0,['GO:0008168'],0.00021068155482987464,query_1,9493,0.4,False,GO:MF,5
